original_code,original_name,translated_name,HCAT3_name,HCAT3_code
wyka kosmata (w tym z rośliną podporową) na zielony nawóz,wyka kosmata (w tym z rośliną podporową) na zielony nawóz,vetch for green manure (incl. with support crop),vetches,3301090305
wyka kosmata (w tym z rośliną podporową) uprawa dwuletnia,wyka kosmata (w tym z rośliną podporową) uprawa dwuletnia,vetch biennial (incl. with support crop),vetches,3301090305
wyka kosmata (w tym z rośliną podporową) uprawa roczna,wyka kosmata (w tym z rośliną podporową) uprawa roczna,vetch annual (incl. with support crop),vetches,3301090305
wyka kosmata na materiał siewny,wyka kosmata na materiał siewny,vetch for seed,vetches,3301090305
wyka kosmata na materiał siewny (w tym z rośliną podporową) uprawa dwuletnia,wyka kosmata na materiał siewny (w tym z rośliną podporową) uprawa dwuletnia,vetch for seed biennial (incl. with support crop),vetches,3301090305
wyka kosmata na materiał siewny (w tym z rośliną podporową) uprawa roczna,wyka kosmata na materiał siewny (w tym z rośliną podporową) uprawa roczna,vetch for seed annual (incl. with support crop),vetches,3301090305
wyka płotowa uprawa dwuletnia,wyka płotowa uprawa dwuletnia,vetch biennial,vetches,3301090305
wyka siewna (w tym z rośliną podporową),wyka siewna (w tym z rośliną podporową),vetch (incl. with support crop),vetches,3301090305
wyka siewna (w tym z rośliną podporową) na zielony nawóz,wyka siewna (w tym z rośliną podporową) na zielony nawóz,vetch for green manure (incl. with support crop),vetches,3301090305
wyka siewna na materiał siewny (w tym z rośliną podporową),wyka siewna na materiał siewny (w tym z rośliną podporową),vetch for seed (incl. with support crop),vetches,3301090305
Włośnica,Włośnica,foxtail millet,setaria,3301090206
zagajnik brzoza,zagajnik brzoza,birch,birch,3306030000
zagajnik topola czarna,zagajnik topola czarna,poplar,populus,3306070000
zagajnik wierzba,zagajnik wierzba,willow,willows_osiers,3306080000
Zatrwian,Zatrwian,statice,other_flowers_ornamental_plants,3301089900
ziemniak,ziemniak,potato,potatoes,3301030000
Zimowit jesienny,Zimowit jesienny,autumn crocus,other_flowers_ornamental_plants,3301089900
złocień dalmatyński,złocień dalmatyński,dalmatian chrysanthemum,chrysanthemum,3301080900
złocień polny,złocień polny,corn marigold,other_flowers_ornamental_plants,3301089900
Złociszek,Złociszek,goldenstar,other_flowers_ornamental_plants,3301089900
łopian większy,łopian większy,burdock,arctium_burdock,3301290100
łubin,łubin,white lupin,sweet_lupins,3301020700
łubin biały,łubin biały,white lupin,sweet_lupins,3301020700
łubin biały na nasiona,łubin biały na nasiona,white lupin for seed,sweet_lupins,3301020700
Łubin biały na zielony nawóz,Łubin biały na zielony nawóz,white lupin for green manure,sweet_lupins,3301020700
łubin wąskolistny,łubin wąskolistny,narrow-leaved lupin,sweet_lupins,3301020700
łubin wąskolistny na nasiona,łubin wąskolistny na nasiona,narrow-leaved lupin for seed,sweet_lupins,3301020700
Łubin wąskolistny na zielony nawóz,Łubin wąskolistny na zielony nawóz,narrow-leaved lupin for green manure,sweet_lupins,3301020700
łubin żółty,łubin żółty,yellow lupin,sweet_lupins,3301020700
łubin żółty na nasiona,łubin żółty na nasiona,yellow lupin for seed,sweet_lupins,3301020700
Łubin żółty na zielony nawóz,Łubin żółty na zielony nawóz,yellow lupin for green manure,sweet_lupins,3301020700
łyszczec wiechowaty,łyszczec wiechowaty,baby's breath,other_flowers_ornamental_plants,3301089900
łąka przemienna,łąka przemienna,rotational meadow,temporary_grass,3301090100
ślaz,ślaz,mallow,malva,3301082800
ślaz dziki,ślaz dziki,mallow,malva,3301082800
ślaz dziki uprawa wieloletnia,ślaz dziki uprawa wieloletnia,mallow perennial,malva,3301082800
ślaz maurytański,ślaz maurytański,mallow,malva,3301082800
Ślaz zygmarek,Ślaz zygmarek,mallow,malva,3301082800
ślazowiec pensylwański,ślazowiec pensylwański,virginia mallow,sida_virginia_mallow,3304030000
ślazówka,ślazówka,tree mallow,malva,3301082800
Śliwa,Śliwa,plum,plums,3303011300
śliwa japońska,śliwa japońska,plum,plums,3303011300
świdośliwa,świdośliwa,serviceberry,amelanchier_serviceberry,3303010100
Świerzbnica polna,Świerzbnica polna,field scabious,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
Żagwin ogrodowy,Żagwin ogrodowy,aubrieta,other_flowers_ornamental_plants,3301089900
żeń-szeń prawdziwy,żeń-szeń prawdziwy,ginseng,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
Żmijowiec grecki,Żmijowiec grecki,viper's bugloss,other_flowers_ornamental_plants,3301089900
żmijowiec zwyczajny,żmijowiec zwyczajny,viper's bugloss,other_flowers_ornamental_plants,3301089900
żurawina wielkoowocowa,żurawina wielkoowocowa,cranberry,cranberry,3303020500
Życica,Życica,ryegrass,lolium_ryegrass,3301090205
żyto jare,żyto jare,spring rye,spring_rye,3301010302
żyto krzyca,żyto krzyca,perennial rye,rye,3301010300
żyto krzyca uprawa dwuletnia,żyto krzyca uprawa dwuletnia,"perennial rye, biennial",rye,3301010300
żyto krzyca uprawa roczna,żyto krzyca uprawa roczna,"perennial rye, annual",rye,3301010300
żyto ozime,żyto ozime,winter rye,winter_rye,3301010301
Żywokost lekarski,Żywokost lekarski,comfrey,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
