original_code,original_name,translated_name,HCAT3_name,HCAT3_code
815,TULBAGHIA,TULBAGHIA,flowers_ornamental_plants,3301080000
816,VINCA,VINCA,flowers_ornamental_plants,3301080000
817,VITEX,VITEX,flowers_ornamental_plants,3301080000
818,VIBURNUM,VIBURNUM,flowers_ornamental_plants,3301080000
819,WESTRINGIA,WESTRINGIA,flowers_ornamental_plants,3301080000
820,YUCCA,YUCCA,flowers_ornamental_plants,3301080000
821,METROSIDEROS,POHUTUKAWA / METROSIDEROS,other_tree_wood_forest,3306990000
822,TSUGA,HEMLOCK,other_tree_wood_forest,3306990000
823,EPHEDRA,EPHEDRA,shrubberries_shrubs,3303080000
824,ÁRBOL DEL AMOR,JUDAS TREE,other_tree_wood_forest,3306990000
825,ACACIA DEL JAPÓN,JAPANESE PAGODA TREE,other_tree_wood_forest,3306990000
826,TIPUANA,TIPUANA,other_tree_wood_forest,3306990000
827,OSTRIA,HOP-HORNBEAM,other_tree_wood_forest,3306990000
828,PLATANUS,PLANE TREE,other_tree_wood_forest,3306990000
829,AESCULUS,HORSE CHESTNUT,other_tree_wood_forest,3306990000
830,LAUREL,LAUREL,other_tree_wood_forest,3306990000
831,GINKGO,GINKGO,other_tree_wood_forest,3306990000
832,BRAQUIQUITO,BOTTLE TREE,other_tree_wood_forest,3306990000
833,ÁRBOL DE LA LLAMA,FLAME TREE,other_tree_wood_forest,3306990000
834,GREVILLEA,GREVILLEA,other_tree_wood_forest,3306990000
835,CATALPA COMÚN,COMMON CATALPA,other_tree_wood_forest,3306990000
836,ÁRBOL PICA-PICA,STING TREE,other_tree_wood_forest,3306990000
837,OMBÚ,OMBÚ,other_tree_wood_forest,3306990000
838,CHAENOMELES,JAPANESE QUINCE,shrubberries_shrubs,3303080000
839,PYRACANTHA,FIRETHORN,shrubberries_shrubs,3303080000
840,COTONEASTER,COTONEASTER,shrubberries_shrubs,3303080000
841,AMELANCHIER,SERVICEBERRY,amelanchier_serviceberry,3303010100
842,ESPINO ALBAR,HAWTHORN,shrubberries_shrubs,3303080000
843,NÍSPERO EUROPEO,COMMON MEDLAR,unspecified_orchards_fruits,3303019800
844,ÁRBOL DEL PARAÍSO,RUSSIAN OLIVE,other_tree_wood_forest,3306990000
845,LIGUSTRUM,PRIVET,shrubberries_shrubs,3303080000
846,LILO,LILAC,shrubberries_shrubs,3303080000
847,LABIÉRNAGO,PHILLYREA,shrubberries_shrubs,3303080000
848,JASMINUM,JASMINE,shrubberries_shrubs,3303080000
849,CINAMOMO,CHINABERRY,other_tree_wood_forest,3306990000
850,OTRAS SUPERFICIES FORESTALES-VUELO,OTHER FOREST AREAS-FLIGHT,tree_wood_forest,3306000000
851,TAMARIX,TAMARISK,shrubberries_shrubs,3303080000
852,RHAMNUS,BUCKTHORN,shrubberries_shrubs,3303080000
853,HEDERA,IVY,flowers_ornamental_plants,3301080000
854,CORNICABRA,TURPENTINE TREE,other_tree_wood_forest,3306990000
855,ÁRBOL DE LAS PELUCAS,SMOKETREE,shrubberries_shrubs,3303080000
856,FALSO PIMENTERO,PERUVIAN PEPPER TREE,other_tree_wood_forest,3306990000
857,BUXUS,BOXWOOD,shrubberries_shrubs,3303080000
858,BOUGAINVILLEA,BOUGAINVILLEA,flowers_ornamental_plants,3301080000
859,CELINDA,MOCK ORANGE,shrubberries_shrubs,3303080000
860,HIBISCUS,HIBISCUS,flowers_ornamental_plants,3301080000
861,ERICA,HEATHER,shrubberries_shrubs,3303080000
862,GAYUBA,BEARBERRY,shrubberries_shrubs,3303080000
863,PARTHENOCISSUS,VIRGINIA CREEPER / CISSUS,flowers_ornamental_plants,3301080000
864,CISSUS,VIRGINIA CREEPER / CISSUS,flowers_ornamental_plants,3301080000
865,AGAVE,AGAVE,flowers_ornamental_plants,3301080000
866,GUANÁBANO,SOURSOP,unspecified_orchards_fruits,3303019800
867,ÁRBOL DE LA NUEZ DE MACADAMIA,MACADAMIA NUT,nuts,3303030000
868,HIERBA LIMÓN,LEMONGRASS,aromatic_medicinal_culinary_plants_spices_herbs,3301061200
869,CHAYOTE,CHAYOTE,pumpkin_squash_gourd,3301140400
870,ANGÉLICA,ANGELICA,aromatic_medicinal_culinary_plants_spices_herbs,3301061200
871,RUDA,RUE,aromatic_medicinal_culinary_plants_spices_herbs,3301061200
872,LEVÍSTICO,LOVAGE,aromatic_medicinal_culinary_plants_spices_herbs,3301061200
873,HELICHRYSUM,HELICHRYSUM,flowers_ornamental_plants,3301080000
874,CYCLAMEN,CYCLAMEN,flowers_ornamental_plants,3301080000
875,GLADIOLUS,GLADIOLUS,flowers_ornamental_plants,3301080000
876,HYACINTHUS,HYACINTHUS,flowers_ornamental_plants,3301080000
877,LIRIO ARAÑA,SPIDER LILY,flowers_ornamental_plants,3301080000
878,TULIPA,TULIPA,flowers_ornamental_plants,3301080000
879,NARCISSUS,NARCISSUS,flowers_ornamental_plants,3301080000
880,LILIUM,LILIUM,flowers_ornamental_plants,3301080000
881,VIOLA,VIOLA,flowers_ornamental_plants,3301080000
882,CHRYSANTHEMUM,CHRYSANTHEMUM,flowers_ornamental_plants,3301080000
883,AGERATUM,AGERATUM,flowers_ornamental_plants,3301080000
884,IMPATIENS,IMPATIENS,flowers_ornamental_plants,3301080000
885,LIRIO DE LOS VALLES,LILY OF THE VALLEY,flowers_ornamental_plants,3301080000
886,TAGETES,TAGETES,flowers_ornamental_plants,3301080000
887,CAPUCHINA,NASTURTIUM,flowers_ornamental_plants,3301080000
888,FICUS RABUDO,FICUS RUBIGINOSA,flowers_ornamental_plants,3301080000
889,FICUS BENJAMINA,WEEPING FIG,flowers_ornamental_plants,3301080000
890,HIGUERA CAUCHERA,RUBBER FIG,flowers_ornamental_plants,3301080000
891,FICUS DE HOJA DE VIOLÍN,FIDDLE-LEAF FIG,flowers_ornamental_plants,3301080000
892,HIGUERA DE BAHÍA MORETÓN,MORETON BAY FIG,flowers_ornamental_plants,3301080000
893,LAUREL DE INDIAS,LAUREL,other_tree_wood_forest,3306990000
894,HIGUERA HERRUMBROSA,RUSTY FIG,flowers_ornamental_plants,3301080000
895,CAMELIA JAPONESA,JAPANESE CAMELLIA,flowers_ornamental_plants,3301080000
896,CHEFLERA,SCHEFFLERA,flowers_ornamental_plants,3301080000
897,MIRTO,MYRTLE,flowers_ornamental_plants,3301080000
898,ADELFA,OLEANDER,flowers_ornamental_plants,3301080000
899,FLOR DE PASCUA,POINSETTIA,flowers_ornamental_plants,3301080000
900,SINAPIS ALBA,White Mustard,mustard,3301210100
901,BRASSICA CARINATA,Ethiopian rape/mustard,oilseed_crops,3301060800
902,BRASSICA JUNCEA,MUSTARD,mustard,3301210100
903,OTRAS CRUCIFERAS,Other cruciferae,brassicaceae_cruciferae,3301210000
904,CROTALARIA JUNCEA,Sunn Hemp,legumes_harvested_green,3301090300
905,PLATANERA,Banana,orchards_fruits,3303010000
906,PIÑA,PINEAPPLE,orchards_fruits,3303010000
907,AZUFAIFO,JUjube,orchards_fruits,3303010000
908,CARAMBOLO,Starfruit,orchards_fruits,3303010000
909,NASHI,NASHI,pears,3303011200
910,LITCHI,Lychee,orchards_fruits,3303010000
911,KUMQUAT,KUMQUAT,citrus_plantations,3303040000
912,LIMEQUAT,LIMEQUAT,citrus_plantations,3303040000
913,MANO DE BUDA,BUDDHA HAND,citrus_plantations,3303040000
914,CAVIAR CÍTRICO/ FINGER LIME,CITRUS CAVIAR/ FINGER LIME,citrus_plantations,3303040000
915,LIMA,Lime,citrus_plantations,3303040000
916,KALE,KALE,kale,3301210208
918,ARGÁN,Argan,tree_wood_forest,3306000000
919,PITAYA,Dragonfruit,orchards_fruits,3303010000
920,LONGAN,LONGAN,orchards_fruits,3303010000
921,MANGOSTÁN,MANGOSTEEN,orchards_fruits,3303010000
922,RAMBUTÁN,RAMBUTAN,orchards_fruits,3303010000
923,GUAYABO,Guava,orchards_fruits,3303010000
924,ZAPOTE,Sapote,orchards_fruits,3303010000
925,ALFICOZ,Armenian cucumber,cucurbits,3301140000
926,BATATA,SWEET POTATO,sweet_potatoes,3301040000
927,OKRA,OKRA,plants_harvested_green,3301090000
928,PHYSALIS,PHYSALIS,berries_berry_species,3303020000
929,RÚCULA,ARUGULA,rocket_arugula,3301310600
930,SALICORNIA,Glassworts,not_known_and_other,3399000000
931,ESQUEJES,CUTTINGS,nurseries_nursery,3303070000
932,PLANTAS ORNAMENTALES,ORNAMENTAL PLANTS,flowers_ornamental_plants,3301080000
933,ÑAME,YAM,root_vegetables,3301290000
934,OTROS CEREALES,OTHER CEREALS,other_cereals,3301019900
935,OTRAS FORRAJERAS,OTHER FORAGE,not_known_and_other,3399000000
936,TAGASASTE,Tree Lucerne,legumes_from_trees,3303110000
937,CUERNECILLO ,Birds foot trefoil,other_flowers_ornamental_plants,3301089900
938,FRESÓN,STRAWBERRY,strawberries,3301130000
939,ALMENDRO-OLIVAR,ALMOND-OLIVE,almond,3303030100
940,NARANJO.CAQUI,ORANGE.KAKI,citrus_plantations,3303040000
941,NARANJO-MANDARINO,ORANGE-MANDARIN,citrus_plantations,3303040000
942,NÍSPERO-CAQUI,MEDLAR-KAKI,medlar_loquat,3303010800
943,PALMERA DATILERA,DATE PALM,other_tree_wood_forest,3306990000
944,MARACUYÁ o FRUTO DE LA PASIÓN,PASSION FRUIT,orchards_fruits,3303010000
945,MEZCLA AVENA-HABA,OAT-BEAN MIXTURE,oats,3301010500
946,MEZCLA AVENA-CEBADA-VEZA,OATS-BARLEY-Vetches MIXTURE,oats,3301010500
947,JOJOBA,JOJOBA,shrubberries_shrubs,3303080000
948,CLEMENTINA-CAQUI,CLEMENTINE-KAKI,citrus_plantations,3303040000
949,SATSUMA-CAQUI,SATSUMA-KHAKI,citrus_plantations,3303040000
950,Cúrcuma,TURMERIC,aromatic_medicinal_culinary_plants_spices_herbs,3301061200
951,Jengibre,GINGER,aromatic_medicinal_culinary_plants_spices_herbs,3301061200
952,Col Picuda,POINTED CABBAGE,white_cabbage,3301210212
953,MEZCLA PRATENSES CON PREDOMINANCIA CULTIVOS FIJADORES NITROGENO,MEADOW MIXTURE WITH PREDOMINANT NITROGEN-FIXING CROPS,legumes_harvested_green,3301090300
954,MEZCLA VEZA-GUISANTE-TRÉBOL,VETCH-PEA-CLOVER MIXTURE,vetches,3301090305
955,YUZU,YUZU,unspecified_orchards_fruits,3303019800
956,MEZCLA TRITICALE-GUISANTE,TRITICALE-PEA MIXTURE,other_arable_land_crops,3301990000
957,JUDÍA MUNGO,MUNG BEAN,legumes_dried_pulses_protein_crops,3301020000
958,MEZCLA TRITICALE-CEBADA,TRITICALE-BARLEY MIXTURE,other_arable_land_crops,3301990000
959,MEZCLA RAYGRASS,RYEGRASS MIXTURE,lolium_ryegrass,3301090205
960,JAZMÍN DEL CABO,JASMINE,flowers_ornamental_plants,3301080000
961,AJO PUERRO,ELEPHANT GARLIC,garlic,3301220200
962,HERNIARIA,RUPTUREWORT,other_plants_harvested_green,3301099900
963,CALABAZA SERPIENTE,PUMPKIN / SQUASH / GOURD,pumpkin_squash_gourd,3301140400
964,GUAYULE,GUAYULE,other_industrial_crops,3301069900
965,CEREZO JAPONÉS,JAPANESE CHERRY,cherry_cherries,3303010400
966,CIRUELO MIROBÁLANO,CHERRY PLUM,plums,3303011300
967,ALMENDRO DE FLOR,FLOWERING ALMOND,nuts,3303030000
968,CEREZO RASTRERO,GROUND CHERRY,cherry_cherries,3303010400
969,CEREZO ALISO,BIRD CHERRY,cherry_cherries,3303010400
970,LAUREL CEREZO,CHERRY LAUREL,cherry_cherries,3303010400
971,LAUREL DE PORTUGAL,PORTUGUESE LAUREL,shrubberries_shrubs,3303080000
972,MANZANO SILVESTRE JAPONÉS,JAPANESE CRABAPPLE,apples,3303010200
973,MANZANO ROJO,RED CRABAPPLE,apples,3303010200
974,MANZANO SILVESTRE AMERICANO,AMERICAN CRABAPPLE,apples,3303010200
975,MANZANO SILVESTRE CHINO,CHINESE CRABAPPLE,apples,3303010200
976,MANZANO DE ADORNO,ORNAMENTAL CRABAPPLE,apples,3303010200
977,MANZANO SILVESTRE,WILD CRABAPPLE,apples,3303010200
978,PERAL SILVESTRE,WILD PEAR,pears,3303011200
979,PIRUÉTANO,WILD PEAR (PIRUÉTANO),pears,3303011200
980,PERAL DE CALLERY,CALLERY PEAR,pears,3303011200
981,PERAL DE HOJAS DE SAUCE,WILLOW-LEAF PEAR,pears,3303011200
982,PERAL DE REGEL,REGEL PEAR,pears,3303011200
983,FALSA ACACIA,BLACK LOCUST,other_tree_wood_forest,3306990000
984,JACARANDÁ AZUL,JACARANDA,other_tree_wood_forest,3306990000
985,HIERBA SALADA,SEEPWEED,other_plants_harvested_green,3301099900
986,VARA DE ORO EUROPEA,EUROPEAN GOLDENROD,flowers_ornamental_plants,3301080000
987,ESPONJA VEGETAL,LUFFA / LOOFAH,pumpkin_squash_gourd,3301140400
